n,Average Runtime
20,6.335042417049408e-06
21,1.2038275599479675e-05
22,6.502307951450348e-06
23,6.838329136371613e-06
24,7.202662527561188e-06
25,5.621463060379028e-06
26,5.314499139785766e-06
27,1.102834939956665e-05
28,6.096996366977692e-06
29,1.1886097490787506e-05
