n,Average Runtime
20,0.002424493618309498
21,0.0032893771305680273
22,0.004465995356440544
23,0.006101409159600735
24,0.008226721547544003
25,0.011052941530942917
26,0.015112526156008244
27,0.020731661468744278
28,0.028201737627387046
29,0.03812039010226727
