n,Average Runtime
20,6.883405148983002e-06
21,6.425194442272186e-06
22,6.685592234134674e-06
23,1.1432543396949768e-05
24,7.1266666054725645e-06
25,5.720183253288269e-06
26,5.262531340122223e-06
27,5.727633833885193e-06
28,6.058067083358765e-06
29,6.601773202419281e-06
