n,Average Runtime
5463,0.09484684728085994
5474,0.09471133146435022
5485,0.09498682096600533
5496,0.11796268336474895
5507,0.11862730327993631
5518,0.10477969963103533
5529,0.09667112380266189
5540,0.1091882474720478
5551,0.1280943239107728
5562,0.10545029547065496
5573,0.10512069165706635
5584,0.09863877892494202
5595,0.09879803657531738
5606,0.12093028072267771
5617,0.09799129981547594
5628,0.12091854028403759
5639,0.10309062153100967
5650,0.09807464089244604
5661,0.10696976855397225
5672,0.12152500059455633
5683,0.0989014234393835
5694,0.09915596581995487
5705,0.09887353479862213
5716,0.09970537703484297
5727,0.09996259845793247
5738,0.1437428718432784
5749,0.09916346669197082
5760,0.09912795927375555
5771,0.12027432601898909
5782,0.09991822373121977
5793,0.1235082434490323
5804,0.10023655872792006
5815,0.12383040729910136
5826,0.1237131280824542
5837,0.10138029772788286
5848,0.10207690373063087
5859,0.1397153975442052
5870,0.10320111196488142
5881,0.10218478552997112
5892,0.1030728843063116
5903,0.1030224146321416
5914,0.1264467364177108
5925,0.10446268692612648
5936,0.10493493210524321
5947,0.12492151465266943
5958,0.1268330119550228
5969,0.10386199504137039
5980,0.10912419054657221
5991,0.12768719289451838
6002,0.10483033489435911
6013,0.10490106157958508
6024,0.12763398848474025
6035,0.12800207771360875
6046,0.10551833603531122
6057,0.10533914286643267
6068,0.1297693643718958
6079,0.1112518997862935
6090,0.10687530543655158
6101,0.10683633685112
6112,0.1275016089901328
6123,0.1068156436085701
6134,0.12941993195563556
6145,0.10764267649501562
6156,0.11465277858078479
6167,0.13170541021972895
6178,0.10797982346266508
6189,0.11333869006484747
6200,0.12885382324457167
6211,0.12850303929299117
6222,0.11255820114165545
6233,0.11216868516057729
6244,0.1305903850123286
6255,0.10861491747200488
6266,0.12800812628120184
6277,0.11759375929832458
6288,0.13272096049040555
6299,0.11074772402644158
6310,0.10946241412311793
6321,0.1090798182412982
6332,0.11063264198601246
6343,0.11063288301229476
6354,0.11077582538127899
6365,0.11048765424638987
6376,0.11153657082468271
6387,0.12345483880490064
6398,0.13527619130909443
6409,0.1128799382597208
6420,0.1128268625587225
6431,0.11303295083343982
6442,0.11170428674668073
6453,0.13364019431173801
6464,0.12346323225647211
6475,0.11302131619304419
6486,0.13632337078452111
6497,0.12525295708328485
6508,0.11348098888993263
6519,0.11900641322135926
6530,0.13630827590823175
6541,0.12537582386285068
6552,0.11354200337082147
6563,0.11377424895763397
6574,0.13711708784103394
6585,0.11905279513448477
6596,0.1158213721588254
6607,0.11648798659443856
6618,0.11744417771697044
6629,0.1395261000841856
6640,0.1403696907684207
6651,0.1192370031028986
6662,0.11965708173811436
6673,0.11823838166892528
6684,0.11761716082692146
6695,0.11849893853068352
6706,0.14016308691352605
6717,0.11850664466619491
6728,0.1410116920247674
6739,0.1404373362660408
6750,0.11711111646145582
6761,0.14022717252373695
6772,0.11811612229794263
6783,0.11798042207956314
6794,0.11954110115766525
6805,0.14280803333967923
6816,0.11967157814651727
6827,0.14103072378784418
6838,0.12004292327910662
6849,0.12152090966701508
6860,0.12074509020894766
6871,0.12117410637438297
6882,0.14287296328693627
6893,0.14264688938856124
6904,0.12201662436127662
6915,0.14368634428828955
6926,0.14402300491929054
6937,0.12168953213840723
6948,0.14410803504288197
6959,0.1304303964599967
6970,0.14412709958851339
6981,0.1439649473875761
6992,0.1312411952763796
